name,simulationIndex,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
Figure 1.1 - average,22,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,23,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,24,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,25,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,26,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,27,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,28,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,29,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,30,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,31,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,32,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,33,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,34,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,35,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,36,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,37,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,38,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,39,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,40,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,41,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,42,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,43,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,44,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,45,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,46,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,47,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,48,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - average,49,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,0,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,1,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,2,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,3,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,4,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,5,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,6,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,7,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,8,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,9,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,10,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,11,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,12,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,13,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,14,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,15,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,16,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,17,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,18,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,19,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,20,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,21,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,22,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,23,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,24,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,25,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,26,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,27,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,28,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,29,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,30,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,31,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,32,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,33,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,34,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,35,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,36,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,37,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,38,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,39,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,40,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,41,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,42,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,43,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,44,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,45,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,46,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,47,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,48,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
Figure 1.1 - bristle,49,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Bristle,All,Benign,100,-,0,10,1,<none>,0
