name,simulationIndex,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
Figure 4.3 - bristle,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bristle,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bristle,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bristle,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bristle,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bristle,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bristle,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bristle,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bristle,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,bristle,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - average,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,average,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - median,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,median,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - krum,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,krum,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - bridge,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
