name,simulationIndex,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
Figure 1.1 - average,40,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,41,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,42,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,43,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,44,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,45,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,46,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,47,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,48,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - average,49,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Simple average,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,9,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,10,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,11,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,12,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,13,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,14,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,15,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,16,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,17,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,18,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,19,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,20,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,21,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,22,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,23,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,24,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,25,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,26,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,27,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,28,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,29,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,30,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,31,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,32,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,33,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,34,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,35,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,36,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,37,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,38,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,39,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,40,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,41,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,42,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,43,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,44,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,45,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,46,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,47,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,48,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - median,49,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,9,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,10,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,11,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,12,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,13,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,14,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,15,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,16,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,17,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,18,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,19,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,20,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,21,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,22,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,23,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,24,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,25,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,26,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,27,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,28,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,29,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,30,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,31,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,32,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,33,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,34,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,35,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,36,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,37,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,38,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,39,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,40,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,41,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,42,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,43,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,44,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,45,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,46,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,47,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,48,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - krum,49,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
