name,simulationIndex,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
Figure 0.3 - median,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - median,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - median,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - median,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - median,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - median,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - median,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - median,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Median,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - krum,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,150,10,1,<none>,0
Figure 0.3 - krum,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - krum,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - krum,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - krum,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - krum,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - krum,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - krum,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - krum,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Krum (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bridge,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,150,10,1,<none>,0
Figure 0.3 - bridge,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bridge,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bridge,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bridge,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bridge,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bridge,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bridge,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bridge,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - mozi,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,150,10,1,<none>,0
Figure 0.3 - mozi,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - mozi,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - mozi,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - mozi,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - mozi,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - mozi,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - mozi,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - mozi,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bristle,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,150,10,1,<none>,0
Figure 0.3 - bristle,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bristle,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bristle,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bristle,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bristle,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bristle,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bristle,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,0,10,1,<none>,0
Figure 0.3 - bristle,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,250,-,0,10,1,<none>,0
